,Machine,Start,Finish,Duration,job_id
437,4.0,2019.0,2067.0,48.0,37
438,4.0,5459.0,5493.0,34.0,38
439,4.0,2067.0,2142.0,75.0,39
440,4.0,3935.0,3980.0,45.0,40
441,4.0,4150.0,4152.0,2.0,41
442,4.0,2310.0,2349.0,39.0,42
443,4.0,5188.0,5192.0,4.0,43
444,4.0,2445.0,2491.0,46.0,44
445,4.0,2935.0,2946.0,11.0,45
446,4.0,807.0,873.0,66.0,46
447,4.0,2946.0,3005.0,59.0,47
448,4.0,2907.0,2935.0,28.0,48
449,4.0,3096.0,3170.0,74.0,49
450,4.0,2814.0,2907.0,93.0,50
451,4.0,662.0,757.0,95.0,51
452,4.0,891.0,939.0,48.0,52
453,4.0,4197.0,4268.0,71.0,53
454,4.0,1390.0,1420.0,30.0,54
455,4.0,3484.0,3506.0,22.0,55
456,4.0,2142.0,2145.0,3.0,56
457,4.0,3594.0,3616.0,22.0,57
458,4.0,2732.0,2814.0,82.0,58
459,4.0,3005.0,3040.0,35.0,59
460,4.0,3040.0,3096.0,56.0,60
461,4.0,1580.0,1594.0,14.0,61
462,4.0,3506.0,3594.0,88.0,62
463,4.0,3431.0,3472.0,41.0,63
464,4.0,3394.0,3398.0,4.0,64
465,4.0,3224.0,3276.0,52.0,65
466,4.0,4509.0,4526.0,17.0,66
467,4.0,2145.0,2240.0,95.0,67
468,4.0,5046.0,5061.0,15.0,68
469,4.0,3276.0,3361.0,85.0,69
470,4.0,3472.0,3484.0,12.0,70
471,4.0,1032.0,1043.0,11.0,71
472,4.0,4944.0,4968.0,24.0,72
473,4.0,3763.0,3834.0,71.0,73
474,4.0,3649.0,3695.0,46.0,74
475,4.0,3980.0,4039.0,59.0,75
476,4.0,3415.0,3431.0,16.0,76
477,4.0,3616.0,3649.0,33.0,77
478,4.0,1896.0,1949.0,53.0,78
479,4.0,1281.0,1303.0,22.0,79
480,4.0,3834.0,3883.0,49.0,80
481,4.0,5108.0,5152.0,44.0,81
482,4.0,2602.0,2678.0,76.0,82
483,4.0,4421.0,4509.0,88.0,83
484,4.0,2400.0,2445.0,45.0,84
485,4.0,3883.0,3935.0,52.0,85
486,4.0,5217.0,5248.0,31.0,86
487,4.0,4039.0,4105.0,66.0,87
488,4.0,3398.0,3415.0,17.0,88
489,4.0,3695.0,3763.0,68.0,89
490,4.0,2503.0,2602.0,99.0,90
491,4.0,1107.0,1185.0,78.0,91
492,4.0,1303.0,1390.0,87.0,92
493,4.0,4152.0,4197.0,45.0,93
494,4.0,4968.0,5046.0,78.0,94
495,4.0,2349.0,2400.0,51.0,95
496,4.0,4526.0,4613.0,87.0,96
497,4.0,985.0,989.0,4.0,97
498,4.0,4105.0,4150.0,45.0,98
499,4.0,4284.0,4293.0,9.0,99
500,5.0,4624.0,4663.0,39.0,0
501,5.0,1278.0,1290.0,12.0,1
502,5.0,4899.0,4944.0,45.0,2
503,5.0,4663.0,4697.0,34.0,3
504,5.0,489.0,500.0,11.0,4
505,5.0,1580.0,1651.0,71.0,5
506,5.0,347.0,400.0,53.0,6
507,5.0,5605.0,5633.0,28.0,7
508,5.0,611.0,704.0,93.0,8
509,5.0,400.0,461.0,61.0,9
510,5.0,5544.0,5605.0,61.0,10
511,5.0,533.0,611.0,78.0,11
512,5.0,1904.0,1917.0,13.0,12
513,5.0,5297.0,5346.0,49.0,13
514,5.0,2776.0,2791.0,15.0,14
515,5.0,1290.0,1321.0,31.0,15
516,5.0,1811.0,1904.0,93.0,16
517,5.0,5751.0,5834.0,83.0,17
518,5.0,1550.0,1570.0,20.0,18
519,5.0,1758.0,1759.0,1.0,19
520,5.0,510.0,523.0,13.0,20
521,5.0,704.0,740.0,36.0,21
522,5.0,4944.0,4950.0,6.0,22
523,5.0,2310.0,2332.0,22.0,23
524,5.0,255.0,299.0,44.0,24
525,5.0,836.0,901.0,65.0,25
526,5.0,2019.0,2106.0,87.0,26
527,5.0,3461.0,3511.0,50.0,27
528,5.0,4976.0,5072.0,96.0,28
529,5.0,1707.0,1758.0,51.0,29
530,5.0,5633.0,5681.0,48.0,30
531,5.0,3258.0,3347.0,89.0,31
532,5.0,5072.0,5141.0,69.0,32
533,5.0,1036.0,1119.0,83.0,33
534,5.0,2599.0,2621.0,22.0,34
535,5.0,4950.0,4976.0,26.0,35
536,5.0,5141.0,5170.0,29.0,36
537,5.0,2106.0,2173.0,67.0,37
538,5.0,5681.0,5751.0,70.0,38
539,5.0,2173.0,2232.0,59.0,39
540,5.0,4253.0,4287.0,34.0,40
541,5.0,4398.0,4416.0,18.0,41
542,5.0,2349.0,2353.0,4.0,42
543,5.0,5417.0,5482.0,65.0,43
544,5.0,2541.0,2599.0,58.0,44
545,5.0,2998.0,3033.0,35.0,45
546,5.0,901.0,987.0,86.0,46
547,5.0,3033.0,3067.0,34.0,47
548,5.0,2949.0,2998.0,49.0,48
549,5.0,3170.0,3258.0,88.0,49
550,5.0,2907.0,2949.0,42.0,50
551,5.0,757.0,836.0,79.0,51
552,5.0,987.0,1012.0,25.0,52
553,5.0,4508.0,4526.0,18.0,53
554,5.0,1420.0,1495.0,75.0,54
555,5.0,3820.0,3865.0,45.0,55
556,5.0,2232.0,2286.0,54.0,56
557,5.0,3928.0,3947.0,19.0,57
558,5.0,2814.0,2894.0,80.0,58
559,5.0,3067.0,3082.0,15.0,59
560,5.0,3096.0,3118.0,22.0,60
561,5.0,1651.0,1707.0,56.0,61
562,5.0,3865.0,3928.0,63.0,62
563,5.0,3753.0,3809.0,56.0,63
564,5.0,3511.0,3590.0,79.0,64
565,5.0,3347.0,3429.0,82.0,65
566,5.0,4796.0,4888.0,92.0,66
567,5.0,2286.0,2305.0,19.0,67
568,5.0,5252.0,5297.0,45.0,68
569,5.0,3429.0,3461.0,32.0,69
570,5.0,3809.0,3820.0,11.0,70
571,5.0,1119.0,1178.0,59.0,71
572,5.0,5170.0,5192.0,22.0,72
573,5.0,4166.0,4180.0,14.0,73
574,5.0,4018.0,4106.0,88.0,74
575,5.0,4287.0,4369.0,82.0,75
576,5.0,3671.0,3753.0,82.0,76
577,5.0,3947.0,4018.0,71.0,77
578,5.0,1949.0,1957.0,8.0,78
579,5.0,1321.0,1334.0,13.0,79
580,5.0,4180.0,4233.0,53.0,80
581,5.0,5346.0,5417.0,71.0,81
582,5.0,2678.0,2776.0,98.0,82
583,5.0,4697.0,4796.0,99.0,83
584,5.0,2487.0,2541.0,54.0,84
585,5.0,4233.0,4253.0,20.0,85
586,5.0,5482.0,5544.0,62.0,86
587,5.0,4369.0,4387.0,18.0,87
588,5.0,3590.0,3671.0,81.0,88
589,5.0,4106.0,4166.0,60.0,89
590,5.0,2621.0,2622.0,1.0,90
591,5.0,1185.0,1278.0,93.0,91
592,5.0,1390.0,1398.0,8.0,92
593,5.0,4416.0,4508.0,92.0,93
594,5.0,5192.0,5252.0,60.0,94
595,5.0,2400.0,2487.0,87.0,95
596,5.0,4888.0,4899.0,11.0,96
597,5.0,1012.0,1036.0,24.0,97
598,5.0,4387.0,4398.0,11.0,98
599,5.0,4526.0,4624.0,98.0,99
600,6.0,4772.0,4812.0,40.0,0
601,6.0,1363.0,1425.0,62.0,1
602,6.0,5027.0,5035.0,8.0,2
603,6.0,4812.0,4825.0,13.0,3
604,6.0,531.0,618.0,87.0,4
605,6.0,1752.0,1792.0,40.0,5
606,6.0,400.0,427.0,27.0,6
607,6.0,5637.0,5681.0,44.0,7
608,6.0,729.0,770.0,41.0,8
609,6.0,461.0,531.0,70.0,9
610,6.0,5627.0,5637.0,10.0,10
611,6.0,635.0,729.0,94.0,11
612,6.0,2040.0,2065.0,25.0,12
613,6.0,5434.0,5444.0,10.0,13
614,6.0,2873.0,2909.0,36.0,14
615,6.0,1425.0,1512.0,87.0,15
616,6.0,2003.0,2040.0,37.0,16
617,6.0,5834.0,5920.0,86.0,17
618,6.0,1676.0,1752.0,76.0,18
619,6.0,1933.0,2003.0,70.0,19
620,6.0,618.0,635.0,17.0,20
621,6.0,770.0,862.0,92.0,21
622,6.0,5035.0,5125.0,90.0,22
623,6.0,2409.0,2467.0,58.0,23
624,6.0,299.0,318.0,19.0,24
625,6.0,901.0,998.0,97.0,25
626,6.0,2106.0,2186.0,80.0,26
627,6.0,3591.0,3619.0,28.0,27
628,6.0,5185.0,5252.0,67.0,28
629,6.0,1874.0,1933.0,59.0,29
630,6.0,5681.0,5690.0,9.0,30
631,6.0,3364.0,3456.0,92.0,31
632,6.0,5252.0,5259.0,7.0,32
633,6.0,1190.0,1209.0,19.0,33
634,6.0,2732.0,2814.0,82.0,34
635,6.0,5125.0,5185.0,60.0,35
636,6.0,5259.0,5319.0,60.0,36
637,6.0,2186.0,2244.0,58.0,37
638,6.0,5751.0,5825.0,74.0,38
639,6.0,2244.0,2314.0,70.0,39
640,6.0,4440.0,4512.0,72.0,40
641,6.0,4615.0,4648.0,33.0,41
642,6.0,2467.0,2538.0,71.0,42
643,6.0,5497.0,5565.0,68.0,43
